trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1396,False,"{'a': 0.002, 'e': 0.06142121391500013}",25,15,21.436430082788572,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1397,False,"{'a': 0.002, 'e': 0.061298494247743925}",20,12,13.472730269045199,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1398,False,"{'a': 0.002, 'e': 0.06117601977454647}",25,0,31.825714649877533,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1399,False,"{'a': 0.002, 'e': 0.06105379000550965}",20,12,17.005313760722355,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1400,False,"{'a': 0.002, 'e': 0.06093180445171429}",20,8,21.54621338761121,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1401,False,"{'a': 0.002, 'e': 0.06081006262521795}",20,13,9.809497086645003,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1402,False,"{'a': 0.002, 'e': 0.06068856403905322}",30,6,32.98411463877409,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 0}",1
1403,False,"{'a': 0.002, 'e': 0.060567308207225536}",20,6,22.38055869793518,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1404,False,"{'a': 0.002, 'e': 0.06044629464471146}",20,8,20.97255477093436,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1405,False,"{'a': 0.002, 'e': 0.06032552286745654}",30,16,6.936890941318495,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
1406,False,"{'a': 0.002, 'e': 0.06020499239237354}",25,14,21.217197270554767,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1407,False,"{'a': 0.002, 'e': 0.06008470273734036}",20,1,27.701605360092024,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1408,False,"{'a': 0.002, 'e': 0.05996465342119827}",25,10,27.24152185957021,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1409,False,"{'a': 0.002, 'e': 0.059844843963749825}",25,14,-0.7857781984465548,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
1410,False,"{'a': 0.002, 'e': 0.05972527388575699}",20,0,26.213180984195137,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1411,False,"{'a': 0.002, 'e': 0.05960594270893937}",20,3,32.51918621894038,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1412,False,"{'a': 0.002, 'e': 0.05948684995597202}",25,7,21.562973924079444,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1413,False,"{'a': 0.002, 'e': 0.05936799515048385}",20,0,30.496365363330096,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1414,False,"{'a': 0.002, 'e': 0.0592493778170554}",25,18,11.583790704329019,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1415,False,"{'a': 0.002, 'e': 0.05913099748121725}",20,10,14.982135122897446,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1416,False,"{'a': 0.002, 'e': 0.05901285366944784}",30,6,28.80301001203547,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
1417,False,"{'a': 0.002, 'e': 0.05889494590917182}",35,18,33.64244814713786,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1418,False,"{'a': 0.002, 'e': 0.058777273728757934}",30,12,30.434373054617282,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1419,False,"{'a': 0.002, 'e': 0.05865983665751736}",30,17,26.12667662433096,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1420,False,"{'a': 0.002, 'e': 0.0585426342257016}",25,6,-15.182005078565071,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
1421,False,"{'a': 0.002, 'e': 0.05842566596450083}",20,12,14.109646119867913,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1422,False,"{'a': 0.002, 'e': 0.05830893140604179}",20,12,14.122299529934448,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1423,False,"{'a': 0.002, 'e': 0.05819243008338615}",20,7,10.973060254637826,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1424,False,"{'a': 0.002, 'e': 0.0580761615305284}",20,1,31.383022630060765,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1425,False,"{'a': 0.002, 'e': 0.057960125282394234}",30,16,13.901877949121964,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1426,False,"{'a': 0.002, 'e': 0.057844320874838456}",20,13,12.297272170973523,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1427,False,"{'a': 0.002, 'e': 0.05772874784464333}",25,14,13.543582423226272,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1428,False,"{'a': 0.002, 'e': 0.05761340572951652}",20,7,23.17222770558521,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1429,False,"{'a': 0.002, 'e': 0.057498294068089484}",20,4,24.468318882966827,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1430,False,"{'a': 0.002, 'e': 0.05738341239991535}",30,13,32.55709321345893,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1431,False,"{'a': 0.002, 'e': 0.05726876026546736}",25,8,31.29828502973447,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1432,False,"{'a': 0.002, 'e': 0.05715433720613676}",20,16,9.2979753477269,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1433,False,"{'a': 0.002, 'e': 0.057040142764231215}",20,0,31.467513134486175,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1434,False,"{'a': 0.002, 'e': 0.056926176482972754}",25,11,22.828597468956648,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1435,False,"{'a': 0.002, 'e': 0.056812437906496156}",20,8,21.1341982261178,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1436,False,"{'a': 0.002, 'e': 0.0566989265798469}",25,10,24.587070705296515,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1437,False,"{'a': 0.002, 'e': 0.056585642048979604}",20,14,11.968979715629896,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1438,False,"{'a': 0.002, 'e': 0.05647258386075591}",20,7,17.61177202869047,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1439,False,"{'a': 0.002, 'e': 0.05635975156294299}",20,7,19.94980473629947,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1440,False,"{'a': 0.002, 'e': 0.05624714470421144}",20,10,14.156244156190606,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1441,False,"{'a': 0.002, 'e': 0.056134762834133725}",20,0,-8.844582371194226,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
1442,False,"{'a': 0.002, 'e': 0.05602260550318217}",30,15,26.870500256314166,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1443,False,"{'a': 0.002, 'e': 0.055910672262727355}",25,12,25.260231136087775,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1444,False,"{'a': 0.002, 'e': 0.05579896266503611}",35,23,22.662841847178168,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1445,False,"{'a': 0.002, 'e': 0.05568747626326995}",25,11,26.403667132123726,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1446,False,"{'a': 0.002, 'e': 0.05557621261148306}",20,7,22.527456587141003,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1447,False,"{'a': 0.002, 'e': 0.05546517126462075}",20,16,5.773413812839646,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1448,False,"{'a': 0.002, 'e': 0.05535435177851743}",20,0,26.48370655312662,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1449,False,"{'a': 0.002, 'e': 0.055243753709895045}",30,18,5.7800779679428125,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1450,False,"{'a': 0.002, 'e': 0.05513337661636114}",20,0,30.84345006049322,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1451,False,"{'a': 0.002, 'e': 0.05502322005640723}",35,25,20.441997036965528,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1452,False,"{'a': 0.002, 'e': 0.05491328358940689}",20,14,11.316492798681317,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1453,False,"{'a': 0.002, 'e': 0.054803566775614154}",30,11,35.75302194054898,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1454,False,"{'a': 0.002, 'e': 0.05469406917616156}",25,11,29.388762333938022,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1455,False,"{'a': 0.002, 'e': 0.054584790353058625}",25,11,10.268777303812056,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1456,False,"{'a': 0.002, 'e': 0.05447572986918986}",30,11,35.412748307123756,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1457,False,"{'a': 0.002, 'e': 0.05436688728831322}",20,9,10.030763160232564,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1458,False,"{'a': 0.002, 'e': 0.05425826217505821}",25,8,23.52152644977307,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1459,False,"{'a': 0.002, 'e': 0.05414985409492427}",30,15,23.71985383847039,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1460,False,"{'a': 0.002, 'e': 0.054041662614278875}",35,23,-21.549198824749674,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1461,False,"{'a': 0.002, 'e': 0.05393368730035602}",30,7,-5.393857998995612,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 1}",1
1462,False,"{'a': 0.002, 'e': 0.05382592772125425}",30,15,19.847261839901876,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1463,False,"{'a': 0.002, 'e': 0.053718383445935165}",25,16,17.349395398913245,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1464,False,"{'a': 0.002, 'e': 0.053611054044221465}",25,12,24.91884302869622,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1465,False,"{'a': 0.002, 'e': 0.05350393908679544}",20,13,12.80318232932027,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1466,False,"{'a': 0.002, 'e': 0.053397038145197084}",20,8,19.270221227969806,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1467,False,"{'a': 0.002, 'e': 0.053290350791822524}",25,16,14.66131331624165,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1468,False,"{'a': 0.002, 'e': 0.05318387659992216}",20,12,2.29567506264599,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1469,False,"{'a': 0.002, 'e': 0.053077615143599134}",25,10,26.889592494388907,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1470,False,"{'a': 0.002, 'e': 0.052971565997807425}",25,11,27.788136842971056,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1471,False,"{'a': 0.002, 'e': 0.05286572873835037}",30,14,13.768166551607258,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1472,False,"{'a': 0.002, 'e': 0.052760102941878724}",20,14,10.519490065229348,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1473,False,"{'a': 0.002, 'e': 0.05265468818588921}",20,3,30.911596884630477,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1474,False,"{'a': 0.002, 'e': 0.05254948404872264}",20,12,11.10911922997106,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1475,False,"{'a': 0.002, 'e': 0.05244449010956234}",20,0,28.820039859195656,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1476,False,"{'a': 0.002, 'e': 0.05233970594843238}",20,8,15.549869680097688,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1477,False,"{'a': 0.002, 'e': 0.05223513114619603}",20,6,24.356421325809695,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1478,False,"{'a': 0.002, 'e': 0.05213076528455389}",25,6,10.973765156429614,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
1479,False,"{'a': 0.002, 'e': 0.052026607946042414}",20,10,17.834362971944955,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1480,False,"{'a': 0.002, 'e': 0.05192265871403207}",25,16,15.504727555804333,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1481,False,"{'a': 0.002, 'e': 0.05181891717272583}",20,9,20.627337927734132,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1482,False,"{'a': 0.002, 'e': 0.05171538290715736}",20,16,7.145609991104679,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1483,False,"{'a': 0.002, 'e': 0.05161205550318949}",30,14,26.253608449014106,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1484,False,"{'a': 0.002, 'e': 0.051508934547512424}",25,6,33.29853393715113,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1485,False,"{'a': 0.002, 'e': 0.051406019627642255}",30,16,21.31275445363564,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1486,False,"{'a': 0.002, 'e': 0.05130331033191911}",20,14,10.30407972993342,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1487,False,"{'a': 0.002, 'e': 0.05120080624950572}",20,10,18.773215498387373,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1488,False,"{'a': 0.002, 'e': 0.05109850697038558}",25,14,21.086488870945743,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1489,False,"{'a': 0.002, 'e': 0.050996412085361466}",25,10,17.220112220488613,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1490,False,"{'a': 0.002, 'e': 0.05089452118605367}",20,10,17.409172457178514,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1491,False,"{'a': 0.002, 'e': 0.0507928338648985}",20,3,23.67482421228359,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1492,False,"{'a': 0.002, 'e': 0.050691349715146494}",30,19,19.487522899141023,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1493,False,"{'a': 0.002, 'e': 0.05059006833086096}",30,13,29.659773292875503,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1494,False,"{'a': 0.002, 'e': 0.05048898930691617}",35,13,37.25636145017011,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1495,False,"{'a': 0.002, 'e': 0.05038811223899596}",20,14,9.261748588860762,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1496,False,"{'a': 0.002, 'e': 0.050287436723591865}",20,13,6.420639796151816,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1497,False,"{'a': 0.002, 'e': 0.050186962358001734}",25,11,16.164662666311823,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1498,False,"{'a': 0.002, 'e': 0.05008668874032793}",20,0,30.75732217019378,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1499,False,"{'a': 0.002, 'e': 0.049986615469475894}",20,12,13.223395046595098,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1500,False,"{'a': 0.002, 'e': 0.04988674214515236}",25,0,35.68738868495112,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1501,False,"{'a': 0.002, 'e': 0.049787068367863944}",20,14,12.933013908747075,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1502,False,"{'a': 0.002, 'e': 0.04968759373891536}",30,13,28.50904827611315,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1503,False,"{'a': 0.002, 'e': 0.049588317860408}",20,6,17.647307989055754,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1504,False,"{'a': 0.002, 'e': 0.04948924033523819}",20,2,30.316735254982774,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1505,False,"{'a': 0.002, 'e': 0.049390360767095715}",25,17,14.045285815768027,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1506,False,"{'a': 0.002, 'e': 0.04929167876046215}",20,11,18.45432861633444,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1507,False,"{'a': 0.002, 'e': 0.04919319392060936}",20,0,26.318590910628114,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1508,False,"{'a': 0.002, 'e': 0.04909490585359783}",20,14,11.950897313156984,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1509,False,"{'a': 0.002, 'e': 0.0489968141662752}",25,15,16.944049916118068,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1510,False,"{'a': 0.002, 'e': 0.04889891846627454}",25,11,24.137038754711572,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1511,False,"{'a': 0.002, 'e': 0.04880121836201296}",30,16,28.711625430725427,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1512,False,"{'a': 0.002, 'e': 0.048703713462689875}",20,0,26.892658747000446,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1513,False,"{'a': 0.002, 'e': 0.048606403378285604}",20,11,12.305399541796362,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1514,False,"{'a': 0.002, 'e': 0.04850928771955963}",20,6,23.44905062055384,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1515,False,"{'a': 0.002, 'e': 0.04841236609804924}",20,14,9.103174213554887,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1516,False,"{'a': 0.002, 'e': 0.04831563812606777}",25,17,12.928460300664625,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1517,False,"{'a': 0.002, 'e': 0.04821910341670324}",20,3,27.4968396536443,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1518,False,"{'a': 0.002, 'e': 0.048122761583816655}",30,16,25.959889714310236,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1519,False,"{'a': 0.002, 'e': 0.048026612242040585}",20,9,25.843713647930283,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1520,False,"{'a': 0.002, 'e': 0.0479306550067775}",20,13,14.57421493605725,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1521,False,"{'a': 0.002, 'e': 0.04783488949419837}",25,14,21.475805069097376,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1522,False,"{'a': 0.002, 'e': 0.047739315321240976}",20,3,28.03910720511872,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1523,False,"{'a': 0.002, 'e': 0.047643932105608536}",20,2,12.116268608692598,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
1524,False,"{'a': 0.002, 'e': 0.04754873946576803}",35,24,16.4378226603204,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1525,False,"{'a': 0.002, 'e': 0.0474537370209488}",30,16,10.53274742831033,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1526,False,"{'a': 0.002, 'e': 0.04735892439114091}",30,0,39.15334956172927,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1527,False,"{'a': 0.002, 'e': 0.047264301197093746}",25,13,19.780260863951316,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1528,False,"{'a': 0.002, 'e': 0.04716986706031437}",30,19,17.51006919979628,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1529,False,"{'a': 0.002, 'e': 0.04707562160306615}",20,6,23.919549838631728,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1530,False,"{'a': 0.002, 'e': 0.04698156444836709}",20,10,15.144703729546846,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1531,False,"{'a': 0.002, 'e': 0.046887695219988486}",25,19,11.613985493420387,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1532,False,"{'a': 0.002, 'e': 0.04679401354245326}",20,16,8.142386654388684,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1533,False,"{'a': 0.002, 'e': 0.04670051904103461}",20,10,19.98529997182729,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1534,False,"{'a': 0.002, 'e': 0.04660721134175438}",35,9,48.72538456541354,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
1535,False,"{'a': 0.002, 'e': 0.04651409007138167}",20,12,4.022387983085476,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1536,False,"{'a': 0.002, 'e': 0.04642115485743125}",20,11,13.717800991194734,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1537,False,"{'a': 0.002, 'e': 0.046328405328162174}",25,12,23.706233632725475,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1538,False,"{'a': 0.002, 'e': 0.046235841112576184}",20,6,17.010869027726507,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1539,False,"{'a': 0.002, 'e': 0.04614346184041627}",30,13,29.136171047446894,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1540,False,"{'a': 0.002, 'e': 0.046051267142165266}",20,13,13.791695812670206,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1541,False,"{'a': 0.002, 'e': 0.045959256649044204}",20,12,11.508032275834063,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1542,False,"{'a': 0.002, 'e': 0.04586742999301104}",25,17,12.810275236398525,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1543,False,"{'a': 0.002, 'e': 0.04577578680675899}",30,2,33.81409074149185,"{0: 27, 1: 0, 2: 1, 3: 0, 4: 0}",1
1544,False,"{'a': 0.002, 'e': 0.04568432672371522}",25,11,24.43230053623514,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1545,False,"{'a': 0.002, 'e': 0.045593049378039235}",20,14,12.467309173119695,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1546,False,"{'a': 0.002, 'e': 0.04550195440462157}",20,4,10.484014981202392,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1547,False,"{'a': 0.002, 'e': 0.04541104143908218}",30,15,27.552218812271484,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1548,False,"{'a': 0.002, 'e': 0.04532031011776911}",20,14,9.407770017826461,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1549,False,"{'a': 0.002, 'e': 0.04522976007775692}",25,15,5.463518507113534,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1550,False,"{'a': 0.002, 'e': 0.04513939095684536}",35,25,20.239498586407834,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1551,False,"{'a': 0.002, 'e': 0.0450492023935578}",20,2,19.707713994876862,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1552,False,"{'a': 0.002, 'e': 0.0449591940271399}",25,16,18.12423874975277,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1553,False,"{'a': 0.002, 'e': 0.04486936549755803}",25,18,11.842764609233663,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1554,False,"{'a': 0.002, 'e': 0.044779716445498004}",20,8,20.26124351047501,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1555,False,"{'a': 0.002, 'e': 0.04469024651236344}",30,15,20.970934333704758,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1556,False,"{'a': 0.002, 'e': 0.044600955340274535}",20,12,13.473808867438722,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1557,False,"{'a': 0.002, 'e': 0.04451184257206644}",20,13,13.009604565436856,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1558,False,"{'a': 0.002, 'e': 0.044422907851287996}",25,9,23.806402676384394,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1559,False,"{'a': 0.002, 'e': 0.04433415082220017}",20,13,14.048096501031562,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1560,False,"{'a': 0.002, 'e': 0.04424557112977477}",30,21,14.43249621294717,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1561,False,"{'a': 0.002, 'e': 0.04415716841969286}",20,5,28.421792300639005,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1562,False,"{'a': 0.002, 'e': 0.04406894233834353}",35,16,22.95034506540012,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1563,False,"{'a': 0.002, 'e': 0.04398089253282229}",20,6,25.42170263498853,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1564,False,"{'a': 0.002, 'e': 0.04389301865092984}",25,18,13.660124454951745,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1565,False,"{'a': 0.002, 'e': 0.04380532034117049}",20,6,21.93903421724909,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1566,False,"{'a': 0.002, 'e': 0.04371779725275094}",20,14,9.725727539655365,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1567,False,"{'a': 0.002, 'e': 0.043630449035578674}",25,2,-5.372952254114021,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 1}",1
1568,False,"{'a': 0.002, 'e': 0.04354327534026074}",20,4,21.12520841786963,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1569,False,"{'a': 0.002, 'e': 0.04345627581810221}",20,8,24.02133952515943,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1570,False,"{'a': 0.002, 'e': 0.04336945012110491}",25,8,15.673091853916638,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1571,False,"{'a': 0.002, 'e': 0.043282797901965896}",20,6,25.178391174883515,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1572,False,"{'a': 0.002, 'e': 0.04319631881407622}",30,12,-9.691732566466369,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
1573,False,"{'a': 0.002, 'e': 0.043110012511519386}",20,8,21.979038296960617,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1574,False,"{'a': 0.002, 'e': 0.04302387864907009}",20,14,11.980411748677014,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1575,False,"{'a': 0.002, 'e': 0.042937916882192735}",20,8,23.4466878518234,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1576,False,"{'a': 0.002, 'e': 0.04285212686704019}",20,10,15.978398540526843,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1577,False,"{'a': 0.002, 'e': 0.04276650826045222}",20,6,22.05323026246117,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1578,False,"{'a': 0.002, 'e': 0.04268106071995433}",25,1,37.83025886375939,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
